week_start_date,sku_id,category,current_price,recommended_price,predicted_gross_margin,price_change_pct,current_quantity,predicted_quantity,volume_change_pct,historical_revenue,cost_price,predicted_revenue,revenue_change_pct,historical_profit,predicted_profit,profit_change_pct,elasticity,elasticity_p_value,elasticity_significant
2024-10-21,SKU0032,Sports & Fitness,,,,,0,,,,3000,,,,,,-0.137,0.8599,False
2024-10-28,SKU0032,Sports & Fitness,3841.011475409836,3944.6673353917877,23.947959487386346,2.6986605128767938,61,60.77786781476699,-0.364151123332801,234301.69999999998,3000,239748.4698836712,2.3246821869714163,51301.69999999998,57414.86643937023,11.916108899647071,-0.137,0.8599,False
2024-11-04,SKU0032,Sports & Fitness,4077.3764285714287,3799.213093612837,21.036279722147157,-6.8221156381200405,56,56.54473423443331,0.9727397043451935,228333.08000000002,3000,214825.49467831705,-5.915737361263195,60333.08000000001,45191.29197501713,-25.096991608886665,-0.137,0.8599,False
2024-11-11,SKU0032,Sports & Fitness,3906.698235294117,4003.1651045299386,25.059298788220545,2.4692685082332577,68,67.77313643592967,-0.3336228883387138,265655.4799999999,3000,271307.0548048602,2.1274075749765364,61655.47999999994,67987.64549707118,10.270239558707917,-0.137,0.8599,False
2024-11-18,SKU0032,Sports & Fitness,3775.26649122807,4017.119447056248,25.319621695630563,6.406248575832452,57,56.51716367543699,-0.8470812711631748,215190.19,3000,227036.1972930589,5.504901172799248,44190.19,57484.70626674795,30.084768286237164,-0.137,0.8599,False
2024-11-25,SKU0032,Sports & Fitness,3534.868285714286,4086.3617152547413,26.585060035171608,15.60152698671249,70,68.62336825711151,-1.9666167755549857,247440.78,3000,280419.90481768793,13.328087964194069,37440.780000000006,74549.80004635343,99.11390747295708,-0.137,0.8599,False
2024-12-02,SKU0032,Sports & Fitness,3999.612258064516,4049.3059324026376,25.91322932668702,1.2424622971370036,62,61.89520415261114,-0.16902556030460314,247975.96,3000,250632.61736244068,1.0713366579730987,61975.95999999999,64947.004904607245,4.7938666938071695,-0.137,0.8599,False
2024-12-09,SKU0032,Sports & Fitness,4153.25,4036.529149750217,25.678723261898362,-2.8103497321322557,63,63.24651597954319,0.39129520562410924,261654.75,3000,255296.40537156898,-2.430051290271251,72654.75,65556.85743293942,-9.769344147575465,-0.137,0.8599,False
2024-12-16,SKU0032,Sports & Fitness,3423.3914285714286,4052.7188226789895,25.975619546759116,18.38315621331614,77,75.24021136198972,-2.2854397896237333,263601.14,3000,304927.4208090813,15.67758045700458,32601.140000000003,79206.78672311215,142.95710739904231,-0.137,0.8599,False
2024-12-23,SKU0032,Sports & Fitness,3887.5659523809527,4099.4620865629595,26.81966715015438,5.450611945302963,84,83.39145641429616,-0.7244566496474314,326555.54000000004,3000,341860.1139136746,4.686667974971281,74555.54000000002,91685.74467078615,22.97643430761298,-0.137,0.8599,False
2024-12-30,SKU0032,Sports & Fitness,3604.71,4037.7310416786763,25.700846117953468,12.012645724029847,28,27.568202155382057,-1.5421351593498,100931.88,3000,111312.98560605913,10.285259331401653,16931.88,28608.37913991295,68.96162233557615,-0.137,0.8599,False
2024-07-01,SKU0033,Sports & Fitness,971.00642228739,,,,341,,,331113.19,900,,,24213.19,,,-3.1783,0.6898,False
2024-07-08,SKU0033,Sports & Fitness,1096.144612244898,1106.690853369999,18.676476157781735,0.9621213302779763,245,237.65624373866999,-2.9974515352367392,268555.43000000005,900,263011.9911918572,-2.0641693255440186,48055.43000000004,49121.37182705421,2.2181506378242233,-3.1783,0.6898,False
2024-07-15,SKU0033,Sports & Fitness,1188.8571126760562,1123.1460633132167,19.86794688617334,-5.527245340268627,142,137.74,-2.9999999999999916,168817.71,900,154702.1387607625,-8.361427980060565,41017.70999999998,30736.13876076247,-25.0661756573868,0.5357,0.6898,False
2024-07-22,SKU0033,Sports & Fitness,1134.3449268292682,,,,205,,,232540.70999999996,900,,,48040.70999999997,,,0.5357,0.6898,False
2024-07-29,SKU0033,Sports & Fitness,1171.518787878788,,,,165,,,193300.60000000003,900,,,44800.600000000035,,,0.5357,0.6898,False
2024-08-05,SKU0033,Sports & Fitness,1095.1905925925926,1105.7286110997036,18.605705688948028,0.9622086400655538,270,261.9061609991137,-2.9977181484764137,295701.46,900,289597.13564000535,-2.0643538114403226,52701.45999999999,53881.59074080302,2.23927523222891,-3.1783,0.6898,False
2024-08-12,SKU0033,Sports & Fitness,1054.7089999999998,,,,210,,,221488.88999999996,900,,,32488.889999999963,,,-3.1783,0.6898,False
2024-08-19,SKU0033,Sports & Fitness,1184.4510429447853,,,,163,,,193065.52,900,,,46365.520000000004,,,0.5357,0.6898,False
2024-08-26,SKU0033,Sports & Fitness,1197.5442196531794,,,,173,,,207175.15000000005,900,,,51475.15000000004,,,0.5357,0.6898,False
2024-09-02,SKU0033,Sports & Fitness,1102.3377040816324,,,,196,,,216058.18999999994,900,,,39658.18999999995,,,0.5357,0.6898,False
2024-09-09,SKU0033,Sports & Fitness,1158.1224375,,,,160,,,185299.59,900,,,41299.58999999999,,,0.5357,0.6898,False
2024-09-16,SKU0033,Sports & Fitness,1124.291067961165,1135.0799011047457,20.71042759861646,0.9596121014414427,206,199.84103501983506,-2.989788825322781,231603.96,900,226835.54226698438,-2.058867099256678,46203.95999999999,46978.61074913284,1.676589515558513,-3.1783,0.6898,False
2024-09-23,SKU0033,Sports & Fitness,1093.0356331877729,1103.5550782745918,18.44539364476942,0.9624064181823266,229,222.1338424152835,-2.998322089395844,250305.15999999997,900,245136.92985403404,-2.0647717154396394,44205.15999999999,45216.47168027887,2.2877683968995477,-3.1783,0.6898,False
2024-09-30,SKU0033,Sports & Fitness,1165.3231875,,,,160,,,186451.71,900,,,42451.709999999985,,,0.5357,0.6898,False
2024-10-07,SKU0033,Sports & Fitness,1175.3323163841808,,,,177,,,208033.82,900,,,48733.82,,,0.5357,0.6898,False
2024-10-14,SKU0033,Sports & Fitness,1116.9962345679012,,,,162,,,180953.38999999998,900,,,35153.38999999999,,,0.5357,0.6898,False
2024-10-21,SKU0033,Sports & Fitness,1165.184431818182,,,,176,,,205072.46000000002,900,,,46672.460000000036,,,0.5357,0.6898,False
2024-10-28,SKU0033,Sports & Fitness,1239.4459722222225,,,,144,,,178480.22000000003,900,,,48880.220000000045,,,0.5357,0.6898,False
2024-11-04,SKU0033,Sports & Fitness,1099.3926506024095,,,,166,,,182499.17999999996,900,,,33099.17999999998,,,0.5357,0.6898,False
2024-11-11,SKU0033,Sports & Fitness,1141.5246590909092,,,,176,,,200908.34000000003,900,,,42508.34000000001,,,0.5357,0.6898,False
2024-11-18,SKU0033,Sports & Fitness,1114.8221014492751,,,,138,,,153845.44999999995,900,,,29645.449999999968,,,0.5357,0.6898,False
2024-11-25,SKU0033,Sports & Fitness,1153.7710884353742,,,,147,,,169604.35,900,,,37304.350000000006,,,0.5357,0.6898,False
2024-12-02,SKU0033,Sports & Fitness,1096.408551724138,,,,145,,,158979.24000000002,900,,,28479.24000000002,,,0.5357,0.6898,False
2024-12-09,SKU0033,Sports & Fitness,1171.5264743589744,,,,156,,,182758.13,900,,,42358.130000000005,,,0.5357,0.6898,False
2024-12-16,SKU0033,Sports & Fitness,1073.8170616113744,,,,211,,,226575.4,900,,,36675.39999999999,,,0.5357,0.6898,False
2024-12-23,SKU0033,Sports & Fitness,1230.986149068323,,,,161,,,198188.77,900,,,53288.76999999999,,,0.5357,0.6898,False
2024-12-30,SKU0033,Sports & Fitness,1059.160487804878,,,,82,,,86851.15999999999,900,,,13051.159999999989,,,0.5357,0.6898,False
2024-07-01,SKU0034,Sports & Fitness,1509.1232936507936,,,,504,,,760598.14,1800,,,-146601.86000000004,,,-4.0004,0.8506,False
2024-07-08,SKU0034,Sports & Fitness,1651.1254010695188,,,,374,,,617520.9,1800,,,-55679.099999999955,,,-4.0004,0.8506,False
2024-07-15,SKU0034,Sports & Fitness,1844.5056275303643,2275.5899951052024,20.899634649835747,23.371268763870525,247,239.59123091764877,-2.999501652773773,455592.89,1800,545211.4079911418,19.670745518250254,10992.88999999999,113947.192339374,936.5535572481314,-0.145,0.8506,False
2024-07-22,SKU0034,Sports & Fitness,1802.5246204620464,2223.847505102033,19.05919826470235,23.374043264495768,303,293.91055158548465,-2.9998179585859264,546164.9600000001,1800,653612.2468665425,19.673046558413866,764.9600000000635,124573.2540126701,16184.936991824377,-0.145,0.8506,False
2024-07-29,SKU0034,Sports & Fitness,1824.291474654378,2250.675618911078,20.02401479468302,23.372588765590805,217,210.49075485609757,-2.9996521400472043,395871.25,1800,473746.40996080736,19.671840266452122,5271.2500000000055,94863.05121983174,1699.6310404521062,-0.145,0.8506,False
2024-08-05,SKU0034,Sports & Fitness,1575.3367826086956,,,,345,,,543491.19,1800,,,-77508.81000000003,,,-4.0004,0.8506,False
2024-08-12,SKU0034,Sports & Fitness,1587.4666846361183,,,,371,,,588950.1399999999,1800,,,-78849.8600000001,,,-4.0004,0.8506,False
2024-08-19,SKU0034,Sports & Fitness,1665.1625301204815,,,,249,,,414625.4699999999,1800,,,-33574.53000000011,,,-0.145,0.8506,False
2024-08-26,SKU0034,Sports & Fitness,1871.910041841004,2309.366522457284,22.0565474342848,23.369524754835247,239,231.83166625167715,-2.9993028235660413,447386.49999999994,1800,535384.2888871133,19.66929911544344,17186.499999999938,118087.28963409452,587.0932978447906,-0.145,0.8506,False
2024-09-02,SKU0034,Sports & Fitness,1719.682701754386,,,,285,,,490109.57,1800,,,-22890.429999999986,,,-0.145,0.8506,False
2024-09-09,SKU0034,Sports & Fitness,1635.3498449612405,,,,258,,,421920.26000000007,1800,,,-42479.739999999954,,,-0.145,0.8506,False
2024-09-16,SKU0034,Sports & Fitness,1654.0322077922078,,,,308,,,509441.92,1800,,,-44958.07999999999,,,-4.0004,0.8506,False
2024-09-23,SKU0034,Sports & Fitness,1625.633862928349,,,,321,,,521828.47,1800,,,-55971.530000000006,,,-4.0004,0.8506,False
2024-09-30,SKU0034,Sports & Fitness,1652.65,,,,269,,,444562.85000000003,1800,,,-39637.14999999997,,,-0.145,0.8506,False
2024-10-07,SKU0034,Sports & Fitness,1749.214060150376,,,,266,,,465290.94000000006,1800,,,-13509.059999999958,,,-0.145,0.8506,False
2024-10-14,SKU0034,Sports & Fitness,1620.0,,,,266,,,430920.0,1800,,,-47880.0,,,-0.145,0.8506,False
2024-10-21,SKU0034,Sports & Fitness,1656.4175632911392,,,,316,,,523427.95,1800,,,-45372.05,,,-0.145,0.8506,False
2024-10-28,SKU0034,Sports & Fitness,1856.33171875,2290.1659057238485,21.403074096019374,23.370509838940844,256,248.32149726610422,-2.9994151304280403,475220.92,1800,568697.4266971297,19.670116100345435,14420.919999999984,121718.73161814213,744.0427630008508,-0.145,0.8506,False
2024-11-04,SKU0034,Sports & Fitness,1715.449778597786,,,,271,,,464886.89,1800,,,-22913.109999999993,,,-0.145,0.8506,False
2024-11-11,SKU0034,Sports & Fitness,1727.6614885496183,,,,262,,,452647.31,1800,,,-18952.690000000006,,,-0.145,0.8506,False
2024-11-18,SKU0034,Sports & Fitness,1620.0,,,,305,,,494100.0,1800,,,-54900.0,,,-0.145,0.8506,False
2024-11-25,SKU0034,Sports & Fitness,1620.0,,,,334,,,541080.0,1800,,,-60120.0,,,-0.145,0.8506,False
2024-12-02,SKU0034,Sports & Fitness,1705.7435223880595,,,,335,,,571424.08,1800,,,-31575.920000000053,,,-0.145,0.8506,False
2024-12-09,SKU0034,Sports & Fitness,1624.4852243589744,,,,312,,,506839.39,1800,,,-54760.609999999986,,,-0.145,0.8506,False
2024-12-16,SKU0034,Sports & Fitness,1652.6413694267517,,,,314,,,518929.39,1800,,,-46270.60999999997,,,-0.145,0.8506,False
2024-12-23,SKU0034,Sports & Fitness,1630.3788599348534,,,,307,,,500526.31,1800,,,-52073.69000000001,,,-0.145,0.8506,False
2024-12-30,SKU0034,Sports & Fitness,1620.0,,,,105,,,170100.0,1800,,,-18900.0,,,-0.145,0.8506,False
2024-07-01,SKU0035,Sports & Fitness,811.7458015267175,,,,262,,,212677.4,700,,,29277.399999999987,,,0.1354,0.8636,False
2024-07-08,SKU0035,Sports & Fitness,814.3401282051282,,,,234,,,190555.59,700,,,26755.58999999999,,,0.1354,0.8636,False
2024-07-15,SKU0035,Sports & Fitness,868.121512195122,,,,205,,,177964.91,700,,,34464.91000000002,,,0.272,0.8636,False
2024-07-22,SKU0035,Sports & Fitness,786.8028048780487,,,,246,,,193553.49,700,,,21353.489999999987,,,0.272,0.8636,False
2024-07-29,SKU0035,Sports & Fitness,878.2876190476189,,,,189,,,165996.36,700,,,33696.35999999998,,,0.272,0.8636,False
2024-08-05,SKU0035,Sports & Fitness,767.8065876777251,,,,211,,,162007.19,700,,,14307.190000000002,,,0.1354,0.8636,False
2024-08-12,SKU0035,Sports & Fitness,798.4232644628099,,,,242,,,193218.43,700,,,23818.43,,,0.1354,0.8636,False
2024-08-19,SKU0035,Sports & Fitness,902.2278735632184,,,,174,,,156987.65,700,,,35187.65,,,0.272,0.8636,False
2024-08-26,SKU0035,Sports & Fitness,780.2882843137255,,,,204,,,159178.81,700,,,16378.810000000005,,,0.272,0.8636,False
2024-09-02,SKU0035,Sports & Fitness,857.8329940119761,,,,167,,,143258.11000000002,700,,,26358.110000000008,,,0.272,0.8636,False
2024-09-09,SKU0035,Sports & Fitness,823.3926086956523,,,,207,,,170442.27000000002,700,,,25542.27000000002,,,0.272,0.8636,False
2024-09-16,SKU0035,Sports & Fitness,797.9216190476191,,,,210,,,167563.54,700,,,20563.54,,,0.1354,0.8636,False
2024-09-23,SKU0035,Sports & Fitness,816.2831818181819,,,,198,,,161624.07,700,,,23024.070000000018,,,0.1354,0.8636,False
2024-09-30,SKU0035,Sports & Fitness,927.39012987013,,,,154,,,142818.08000000002,700,,,35018.080000000016,,,0.272,0.8636,False
2024-10-07,SKU0035,Sports & Fitness,878.6362275449102,,,,167,,,146732.25,700,,,29832.25,,,0.272,0.8636,False
2024-10-14,SKU0035,Sports & Fitness,892.7582781456954,,,,151,,,134806.5,700,,,29106.500000000004,,,0.272,0.8636,False
2024-10-21,SKU0035,Sports & Fitness,912.364011299435,,,,177,,,161488.43,700,,,37588.42999999999,,,0.272,0.8636,False
2024-10-28,SKU0035,Sports & Fitness,851.4222842639595,,,,197,,,167730.19,700,,,29830.190000000013,,,0.272,0.8636,False
2024-11-04,SKU0035,Sports & Fitness,854.5110857142857,,,,175,,,149539.44,700,,,27039.440000000006,,,0.272,0.8636,False
2024-11-11,SKU0035,Sports & Fitness,779.1845077720208,,,,193,,,150382.61000000002,700,,,15282.610000000008,,,0.272,0.8636,False
2024-11-18,SKU0035,Sports & Fitness,855.4487765957447,,,,188,,,160824.37,700,,,29224.37,,,0.272,0.8636,False
2024-11-25,SKU0035,Sports & Fitness,861.1072677595629,,,,183,,,157582.63,700,,,29482.63000000001,,,0.272,0.8636,False
2024-12-02,SKU0035,Sports & Fitness,859.6184239130433,,,,184,,,158169.78999999998,700,,,29369.78999999997,,,0.272,0.8636,False
2024-12-09,SKU0035,Sports & Fitness,844.2990277777777,,,,144,,,121579.06,700,,,20779.05999999999,,,0.272,0.8636,False
2024-12-16,SKU0035,Sports & Fitness,867.1740641711231,,,,187,,,162161.55000000002,700,,,31261.550000000014,,,0.272,0.8636,False
2024-12-23,SKU0035,Sports & Fitness,869.5046794871794,,,,156,,,135642.72999999998,700,,,26442.72999999998,,,0.272,0.8636,False
2024-12-30,SKU0035,Sports & Fitness,810.9289361702129,,,,47,,,38113.66,700,,,5213.660000000004,,,0.272,0.8636,False
2024-07-01,SKU0036,Sports & Fitness,3444.9032195121954,3483.582470021305,25.364189813938903,1.1227964341647523,205,198.85000000000002,-2.9999999999999916,706205.16,2600,692710.3741637366,-1.9108874588601776,173205.16000000006,175700.37416373656,1.4406119100242254,-2.728,0.6503,False
2024-07-08,SKU0036,Sports & Fitness,3107.3265917602994,,,,267,,,829656.2,2600,,,135456.19999999992,,,-2.728,0.6503,False
2024-07-15,SKU0036,Sports & Fitness,3544.43035971223,,,,139,,,492675.81999999995,2600,,,131275.81999999995,,,0.8087,0.6503,False
2024-07-22,SKU0036,Sports & Fitness,3290.933957446809,,,,235,,,773369.4800000001,2600,,,162369.48000000013,,,0.8087,0.6503,False
2024-07-29,SKU0036,Sports & Fitness,3573.9188505747125,,,,174,,,621861.88,2600,,,169461.87999999998,,,0.8087,0.6503,False
2024-08-05,SKU0036,Sports & Fitness,3463.5254450261777,3375.5844020775203,22.97630009192432,-2.5390615528737004,191,204.8818659617564,7.267992650134247,661533.36,2600,691596.0310090422,4.544392290215304,164933.35999999996,158903.1795084755,-3.6561314772975306,-2.728,0.6503,False
2024-08-12,SKU0036,Sports & Fitness,2852.283395522388,,,,268,,,764411.9500000001,2600,,,67611.95000000004,,,-2.728,0.6503,False
2024-08-19,SKU0036,Sports & Fitness,3551.963310344828,3420.6687978148416,23.99147202848441,-3.69639270055524,145,140.65,-2.9999999999999916,515034.6800000001,2600,481117.0664126575,-6.585500919538589,138034.68000000008,115427.06641265747,-16.378212770401323,0.8087,0.6503,False
2024-08-26,SKU0036,Sports & Fitness,3618.548079470199,,,,151,,,546400.76,2600,,,153800.76000000004,,,0.8087,0.6503,False
2024-09-02,SKU0036,Sports & Fitness,3536.279344262295,,,,122,,,431426.08,2600,,,114226.08,,,0.8087,0.6503,False
2024-09-09,SKU0036,Sports & Fitness,3104.9408163265307,,,,147,,,456426.3,2600,,,74226.30000000002,,,0.8087,0.6503,False
2024-09-16,SKU0036,Sports & Fitness,3314.4024242424243,3351.6164164756883,22.425490362827155,1.1227964341647523,165,160.05,-2.9999999999999916,546876.4,2600,536426.2074569339,-1.9108874588601887,117876.40000000001,120296.20745693392,2.052834542736215,-2.728,0.6503,False
2024-09-23,SKU0036,Sports & Fitness,3187.053720930233,3222.8378464637526,19.325758109337063,1.1227964341647523,215,208.55,-2.9999999999999916,685216.55,2600,672122.8328800156,-1.9108874588601887,126216.55000000008,129892.83288001562,2.9126789474245074,-2.728,0.6503,False
2024-09-30,SKU0036,Sports & Fitness,3522.694028776978,,,,139,,,489654.47,2600,,,128254.46999999994,,,0.8087,0.6503,False
2024-10-07,SKU0036,Sports & Fitness,3381.1390298507463,,,,134,,,453072.63,2600,,,104672.63,,,0.8087,0.6503,False
2024-10-14,SKU0036,Sports & Fitness,3154.246020408163,,,,196,,,618232.22,2600,,,108632.21999999996,,,0.8087,0.6503,False
2024-10-21,SKU0036,Sports & Fitness,3111.918685714286,,,,175,,,544585.77,2600,,,89585.77000000002,,,0.8087,0.6503,False
2024-10-28,SKU0036,Sports & Fitness,3516.2009375,,,,128,,,450073.72,2600,,,117273.71999999997,,,0.8087,0.6503,False
2024-11-04,SKU0036,Sports & Fitness,3235.493121019108,,,,157,,,507972.42,2600,,,99772.41999999995,,,0.8087,0.6503,False
2024-11-11,SKU0036,Sports & Fitness,3148.5104964539005,,,,141,,,443939.98,2600,,,77339.97999999997,,,0.8087,0.6503,False
2024-11-18,SKU0036,Sports & Fitness,3265.239112149533,,,,214,,,698761.17,2600,,,142361.17000000004,,,0.8087,0.6503,False
2024-11-25,SKU0036,Sports & Fitness,3431.98914893617,,,,188,,,645213.96,2600,,,156413.95999999993,,,0.8087,0.6503,False
2024-12-02,SKU0036,Sports & Fitness,3330.366666666667,,,,180,,,599466.0,2600,,,131466.00000000003,,,0.8087,0.6503,False
2024-12-09,SKU0036,Sports & Fitness,3075.3601129943504,,,,177,,,544338.74,2600,,,84138.74000000002,,,0.8087,0.6503,False
2024-12-16,SKU0036,Sports & Fitness,3536.932,,,,150,,,530539.7999999999,2600,,,140539.79999999996,,,0.8087,0.6503,False
2024-12-23,SKU0036,Sports & Fitness,3548.4264375,,,,160,,,567748.23,2600,,,151748.22999999998,,,0.8087,0.6503,False
2024-12-30,SKU0036,Sports & Fitness,3074.363846153846,,,,39,,,119900.19,2600,,,18500.190000000002,,,0.8087,0.6503,False
2024-07-01,SKU0037,Sports & Fitness,516.3290029325514,,,,341,,,176068.19,550,,,-11481.809999999985,,,-4.9844,0.0261,True
2024-07-08,SKU0037,Sports & Fitness,495.2938352272727,,,,352,,,174343.43,550,,,-19256.57,,,-4.9844,0.0261,True
2024-07-15,SKU0037,Sports & Fitness,558.8627777777779,,,,252,,,140833.42,550,,,2233.420000000022,,,-2.5449,0.0261,True
2024-07-22,SKU0037,Sports & Fitness,590.6618502202642,,,,227,,,134080.24,550,,,9230.23999999998,,,-2.5449,0.0261,True
2024-07-29,SKU0037,Sports & Fitness,575.3084453781513,,,,238,,,136923.41,550,,,6023.410000000011,,,-2.5449,0.0261,True
